流水號,課程名稱,授課教師,時間&教室,課程連結
57364,創新社區設計,張聖琳,"二3,4(公館104)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=544%20U1930&class=&dpt_code=5440&ser_no=57364&semester=113-1&lang=CH
53030,氣候變遷與極端事件：深度學習實作,梁禹喬,三5(大氣B105),https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=229%20M8710&class=&dpt_code=2090&ser_no=53030&semester=113-1&lang=CH
37854,現代農業體驗二,賴喜美,"四6,7,8(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=601%2010820&class=03&dpt_code=6030&ser_no=37854&semester=113-1&lang=CH
76464,現代農業體驗二,廖國基,"四7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=601%2010820&class=04&dpt_code=6130&ser_no=76464&semester=113-1&lang=CH
27895,現代農業體驗二,盧炯敏,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=601%2010820&class=05&dpt_code=6050&ser_no=27895&semester=113-1&lang=CH
47737,成年關係的法律,阿洛尼,"第15 週
二10,A,B(霖研五1702)三1,2(霖研五1702)四1,2(霖研五1702)五1,2(霖研五1702)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20M45A0&class=&dpt_code=A210&ser_no=47737&semester=113-1&lang=CH
55419,有限元素法,王建凱,"二6,7,8(機械116)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=522%20M2570&class=&dpt_code=5020&ser_no=55419&semester=113-1&lang=CH
35434,關鍵區碳循環,林立虹,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=224%20U3040&class=&dpt_code=2040&ser_no=35434&semester=113-1&lang=CH
97165,有氧+塑身,賴韻宇,"三8,9(綜館韻律室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051670&class=J7&dpt_code=T010&ser_no=97165&semester=113-1&lang=CH
97166,有氧+塑身,賴韻宇,"四6,7(綜館韻律室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051670&class=J8&dpt_code=T010&ser_no=97166&semester=113-1&lang=CH
52384,現代農業體驗二,蔡明哲,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=601%2010820&class=07&dpt_code=6100&ser_no=52384&semester=113-1&lang=CH
67883,專題研究,呂育道,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2037000&class=29&dpt_code=9020&ser_no=67883&semester=113-1&lang=CH
16186,專題研究,林智仁,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2037000&class=32&dpt_code=9020&ser_no=16186&semester=113-1&lang=CH
29757,專題研究,劉邦鋒,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2037000&class=34&dpt_code=9020&ser_no=29757&semester=113-1&lang=CH
32767,專題研究,逄愛君,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2037000&class=40&dpt_code=9020&ser_no=32767&semester=113-1&lang=CH
45812,圖書資訊學專題,林珊如,"四6,7(圖資視聽室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=106%2047200&class=&dpt_code=1060&ser_no=45812&semester=113-1&lang=CH
81692,產品碳足跡與綠色設計,林心恬,"三2,3,4(機械115)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=522%20U6590&class=&dpt_code=5020&ser_no=81692&semester=113-1&lang=CH
65395,產業、會計、審計、風險面面觀,周建宏,"四7,8,9(管二102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=722%20U3370&class=&dpt_code=7020&ser_no=65395&semester=113-1&lang=CH
12291,影視幕後的商業運作,馮勃翰,"五8,9(普102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=303%2022080&class=&dpt_code=0000&ser_no=12291&semester=113-1&lang=CH
67349,產業政策,巫凱琳,"二7,8,9(農經四)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20U1390&class=&dpt_code=6070&ser_no=67349&semester=113-1&lang=CH
44697,智慧權法專題研究二,蔡明誠,"一A,B(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20M7860&class=&dpt_code=A410&ser_no=44697&semester=113-1&lang=CH
89402,產業風險評估與管理,吳文方,"四7,8,9(工綜213)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=546%20U3210&class=&dpt_code=5460&ser_no=89402&semester=113-1&lang=CH
26469,產業組織研討,劉佳玲,"四2,3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=741%20D5710&class=&dpt_code=7410&ser_no=26469&semester=113-1&lang=CH
76295,設計製圖概論,歐子凌,"四7,8,9(總一館201)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=109%2024660&class=&dpt_code=1090&ser_no=76295&semester=113-1&lang=CH
60496,產業結構與貿易政策一,黃 鴻,"一3,4(社科研606)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M4130&class=&dpt_code=3230&ser_no=60496&semester=113-1&lang=CH
56164,產業結構與貿易政策二,黃 鴻,"一7,8(社科研606)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M4140&class=&dpt_code=3230&ser_no=56164&semester=113-1&lang=CH
44484,現代農業體驗一,莊汶博,"四7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=601%2010810&class=06&dpt_code=6030&ser_no=44484&semester=113-1&lang=CH
33647,產業經濟,盧信昌,"二2,3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=724%20M0160&class=&dpt_code=P640&ser_no=33647&semester=113-1&lang=CH
81479,產業經濟,吳學良,"四6,7,8(管二304)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=724%20M0160&class=01&dpt_code=7240&ser_no=81479&semester=113-1&lang=CH
78050,產業經濟,盧信昌,"二2,3,4(管二301)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=724%20M0160&class=02&dpt_code=7240&ser_no=78050&semester=113-1&lang=CH
55440,產業經濟學與財務分析,雷立芬,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20M5170&class=&dpt_code=6270&ser_no=55440&semester=113-1&lang=CH
13010,粒子物理導論,王名儒,"五7,8,9(新物517)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=222%20M6280&class=&dpt_code=2220&ser_no=13010&semester=113-1&lang=CH
18333,專題研究,柯宗瑋,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2037000&class=80&dpt_code=9020&ser_no=18333&semester=113-1&lang=CH
54806,組合學進階專題一,野 仁,"五2,3,4(天數201)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=221%20U9440&class=&dpt_code=2010&ser_no=54806&semester=113-1&lang=CH
36075,量子電腦,劉長遠,"第1,2,3,4,5,6 週
一7,8,9(資310)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U4480&class=&dpt_code=9020&ser_no=36075&semester=113-1&lang=CH
47661,組織行為,陸 洛,"一7,8,9(管一402)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=741%20M2200&class=&dpt_code=7410&ser_no=47661&semester=113-1&lang=CH
57994,組織行為,戚樹誠,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=E41%20M0020&class=&dpt_code=E410&ser_no=57994&semester=113-1&lang=CH
76087,電磁學,陳學禮,"一6,7,8(綜602)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=527%20U1170&class=&dpt_code=5270&ser_no=76087&semester=113-1&lang=CH
34985,組織病理診斷學三,張晏禎,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=644%20M0150&class=&dpt_code=6440&ser_no=34985&semester=113-1&lang=CH
43890,影像設計一,王正源,"二5,6,7(總一館113)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=109%2024670&class=&dpt_code=1090&ser_no=43890&semester=113-1&lang=CH
72738,普通物理學實驗一,楊珮芸,"一7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=16&dpt_code=B020&ser_no=72738&semester=113-1&lang=CH
27804,普通物理學實驗一,楊珮芸,"二7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=17&dpt_code=4010&ser_no=27804&semester=113-1&lang=CH
49017,普通物理學實驗一,許長仁,"二7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=18&dpt_code=4010&ser_no=49017&semester=113-1&lang=CH
27420,組織整合與管理,陳俊忠,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=E41%20M0110&class=&dpt_code=E410&ser_no=27420&semester=113-1&lang=CH
72972,規劃與設計史,王志弘,"一7,8,9(工綜313)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=544%20M4280&class=&dpt_code=5440&ser_no=72972&semester=113-1&lang=CH
82044,全球生物醫學觀點,李財坤,"三2,3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=459%20M0180&class=&dpt_code=4590&ser_no=82044&semester=113-1&lang=CH
23864,設計你的人生,蔡文傑,"一2,3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Z00%20U0230&class=&dpt_code=P630&ser_no=23864&semester=113-1&lang=CH
34795,系統程式設計,黎士瑋,"四2,3,4(資104)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2025900&class=02&dpt_code=9020&ser_no=34795&semester=113-1&lang=CH
22348,設計思考入門1T,袁千雯,"第6,7 週",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Z00%20U0260&class=&dpt_code=P360&ser_no=22348&semester=113-1&lang=CH
45251,設計思考專題實作,黃書緯,"五6,7,8(卓R508)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Z00%20U0220&class=&dpt_code=P360&ser_no=45251&semester=113-1&lang=CH
32046,國際經濟與貿易議題,蘇翊豪,"四8,9(社科202)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=302%2045300&class=&dpt_code=3022&ser_no=32046&semester=113-1&lang=CH
56794,數量方法與決策分析,許耀文,"五7,8,9(管二206)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=704%2020410&class=01&dpt_code=7040&ser_no=56794&semester=113-1&lang=CH
87383,設計思考教練人才培育課程,袁千雯,"二A,B,C(卓R505)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Z00%20U0280&class=&dpt_code=P360&ser_no=87383&semester=113-1&lang=CH
49991,貧窮、就業與社會政策,汪書華,"四7,8,9(社203)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=330%20U2210&class=&dpt_code=3100&ser_no=49991&semester=113-1&lang=CH
32640,專題研究,吳育任,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=73&dpt_code=9010&ser_no=32640&semester=113-1&lang=CH
54628,貨幣銀行學一,李怡庭,"三6,7,8(社科201)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=303%2025010&class=&dpt_code=3030&ser_no=54628&semester=113-1&lang=CH
88388,貨幣銀行學甲,林軒馳,"一2,3,4(管二206)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=703%20222A0&class=&dpt_code=7030&ser_no=88388&semester=113-1&lang=CH
67764,貨幣銀行學甲,高一誠,"二1,2,3(管二202)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=704%2022100&class=02&dpt_code=7040&ser_no=67764&semester=113-1&lang=CH
97163,軟網初級,莊泰源,"三1,2(網球345678)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051600&class=29&dpt_code=T010&ser_no=97163&semester=113-1&lang=CH
62805,軟體工程,李允中,"二1,2,3(資110)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U0410&class=&dpt_code=9020&ser_no=62805&semester=113-1&lang=CH
72403,軟體工程設計,李允中,"四1,2,3(資110)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U0830&class=&dpt_code=9020&ser_no=72403&semester=113-1&lang=CH
47345,創業培訓 I,沈湯龍,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=459%20M0040&class=&dpt_code=4590&ser_no=47345&semester=113-1&lang=CH
34326,創業培訓 II,沈湯龍,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=459%20M0080&class=&dpt_code=4590&ser_no=34326&semester=113-1&lang=CH
62164,都市運輸規劃,許聿廷,"二7,8,9(土320)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=521%20M1550&class=&dpt_code=5010&ser_no=62164&semester=113-1&lang=CH
74108,物流管理,許鉅秉,"二7,8,9(管二204)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=741%20U7300&class=02&dpt_code=7410&ser_no=74108&semester=113-1&lang=CH
25156,最佳化概論,黃道宏,"二2,3,4(國青101)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=546%20U0600&class=&dpt_code=5090&ser_no=25156&semester=113-1&lang=CH
26365,知識管理專題,,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P12%20U0010&class=01&dpt_code=P120&ser_no=26365&semester=113-1&lang=CH
80603,社會科學研究方法,周嘉辰,"四6,7,8(國發300)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=341%20M5190&class=&dpt_code=3410&ser_no=80603&semester=113-1&lang=CH
89379,創意創業入門,簡睿哲,"第5,6,7,9,10,11,12,13 週
六7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P37%20U0020&class=&dpt_code=P370&ser_no=89379&semester=113-1&lang=CH
46208,創意創業核心課程(一),簡睿哲,"一7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P37%20U0900&class=&dpt_code=P370&ser_no=46208&semester=113-1&lang=CH
26305,創意創業專題討論與實踐一,簡睿哲,"一A,B(普102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P37%20U0C10&class=&dpt_code=P370&ser_no=26305&semester=113-1&lang=CH
44381,創意與寫作表達,蘇虹菱,"一3,4,5(共404)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Q01%20U0750&class=01&dpt_code=Q010&ser_no=44381&semester=113-1&lang=CH
70941,創新和產業經濟學,鄭秀玲,"二6,7(社科302)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=303%2045300&class=&dpt_code=0000&ser_no=70941&semester=113-1&lang=CH
41757,創新創業實踐,曾正忠,"五7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=600%20U0580&class=&dpt_code=P630&ser_no=41757&semester=113-1&lang=CH
53399,普通心理學,陳品豪,"五6,7,8(博雅101)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=207%2010100&class=06&dpt_code=P310&ser_no=53399&semester=113-1&lang=CH
61089,創新創業實踐,曾正忠,"五7,8,9(共103)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P37%20U0280&class=&dpt_code=P370&ser_no=61089&semester=113-1&lang=CH
54723,創新與研發管理,王帛霞,"五2,3,4(電二225)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=921%20U2640&class=&dpt_code=9210&ser_no=54723&semester=113-1&lang=CH
49646,創新領域基礎,黃書緯,"四3,4(卓R508)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Z01%20U1010&class=01&dpt_code=Z010&ser_no=49646&semester=113-1&lang=CH
1010,大學國文：文學鑑賞與寫作（一）,蔡祝青,"一7,8,9(普401)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=101%2080110&class=17&dpt_code=0000&ser_no=01010&semester=113-1&lang=CH
36186,創業專題(1),陳炳宇,"二A,B,C(冠德講堂)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=751%20M0150&class=&dpt_code=7510&ser_no=36186&semester=113-1&lang=CH
54481,創業與創新管理,郭瑞祥,"四A,B,C(重光講堂)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=751%20M0110&class=&dpt_code=7510&ser_no=54481&semester=113-1&lang=CH
66968,創業與創業投資,李光斌,"五6,7,8(電二101)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=945%20U3010&class=&dpt_code=9210&ser_no=66968&semester=113-1&lang=CH
77309,光學導論,藍劭宇,"三7,8,9(新物304)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2040110&class=&dpt_code=2020&ser_no=77309&semester=113-1&lang=CH
18999,勞動法專題,王能君,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=E42%20M0430&class=&dpt_code=E420&ser_no=18999&semester=113-1&lang=CH
55843,勞動經濟學二,陳冠銘,"二7(社科306)六C,D(社科306)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20U2170&class=&dpt_code=3030&ser_no=55843&semester=113-1&lang=CH
58590,媒介心理學與實務,王泰俐,"三7,8,9(新聞308)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=342%20M2910&class=&dpt_code=3420&ser_no=58590&semester=113-1&lang=CH
88098,嵌入式系統,陳彥廷,"二6,7,8(工科203)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=525%20U6080&class=&dpt_code=5050&ser_no=88098&semester=113-1&lang=CH
18626,幾何學,李瑩英,"三3,4(天數305)五3,4(天數305)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=201%2049720&class=&dpt_code=2010&ser_no=18626&semester=113-1&lang=CH
89063,幾何學導論,翁秉仁,"三3,4(新405) 五3,4(新405)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=221%20U6580&class=&dpt_code=2010&ser_no=89063&semester=113-1&lang=CH
69498,提筆表達你的觀點：批判寫作,趙雄健,"四2,3,4(共103)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Q01%20U0740&class=&dpt_code=Q010&ser_no=69498&semester=113-1&lang=CH
69104,普通物理學實驗一,楊珮芸,"四7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=03&dpt_code=2020&ser_no=69104&semester=113-1&lang=CH
66273,普通心理學,周泰立,"二4(博雅103) 四3,4(新102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=207%2010100&class=01&dpt_code=2070&ser_no=66273&semester=113-1&lang=CH
23149,普通物理學實驗一,王喬萱,"三2,3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=05&dpt_code=5020&ser_no=23149&semester=113-1&lang=CH
87546,普通心理學,曹峰銘,"二6,7,8(新103)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=207%2010100&class=02&dpt_code=P310&ser_no=87546&semester=113-1&lang=CH
85027,數據分析之計算統計學,汪立本,"一6(普501) 四6,7(普501)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=521%20U9270&class=&dpt_code=50A0&ser_no=85027&semester=113-1&lang=CH
82070,普通心理學,曾祥非,"四7,8,9(博雅101)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=207%2010100&class=03&dpt_code=P310&ser_no=82070&semester=113-1&lang=CH
54834,管理會計與數據分析上,黃祥宇,"三7,8,9(管二102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=702%2030501&class=02&dpt_code=7020&ser_no=54834&semester=113-1&lang=CH
86511,管理資訊系統導論,顧宜錚,"一A,B,C(管一405)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=704%2012000&class=&dpt_code=7040&ser_no=86511&semester=113-1&lang=CH
28790,管理學,傅浚映,"一2,3,4(管二302)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=704%2021110&class=02&dpt_code=7040&ser_no=28790&semester=113-1&lang=CH
